 N   min(Displacements (0))   q1(Displacements (0))   med(Displacements (0))   q3(Displacements (0))   max(Displacements (0))   avg(Displacements (0))   std(Displacements (0))   min(Displacements (1))   q1(Displacements (1))   med(Displacements (1))   q3(Displacements (1))   max(Displacements (1))   avg(Displacements (1))   std(Displacements (1))   min(Displacements (2))   q1(Displacements (2))   med(Displacements (2))   q3(Displacements (2))   max(Displacements (2))   avg(Displacements (2))   std(Displacements (2))   min(Displacements (Magnitude))   q1(Displacements (Magnitude))   med(Displacements (Magnitude))   q3(Displacements (Magnitude))   max(Displacements (Magnitude))   avg(Displacements (Magnitude))   std(Displacements (Magnitude))   min(Equivalent_Plastic_Strain)   q1(Equivalent_Plastic_Strain)   med(Equivalent_Plastic_Strain)   q3(Equivalent_Plastic_Strain)   max(Equivalent_Plastic_Strain)   avg(Equivalent_Plastic_Strain)   std(Equivalent_Plastic_Strain)   min(vtkOriginalPointIds)   q1(vtkOriginalPointIds)   med(vtkOriginalPointIds)   q3(vtkOriginalPointIds)   max(vtkOriginalPointIds)   avg(vtkOriginalPointIds)   std(vtkOriginalPointIds)   min(X)   q1(X)   med(X)   q3(X)   max(X)   avg(X)   std(X)   min(Y)   q1(Y)   med(Y)   q3(Y)   max(Y)   avg(Y)   std(Y)   min(Z)   q1(Z)   med(Z)   q3(Z)   max(Z)   avg(Z)   std(Z)   vtkValidPointMask   Time 
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.88165e-04 2.88165e-04 2.88165e-04 2.88165e-04 2.88165e-04 2.88165e-04 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.88165e-04 2.88165e-04 2.88165e-04 2.88165e-04 2.88165e-04 2.88165e-04 0.00000e+00 2.14853e-02 2.14853e-02 2.14853e-02 2.14853e-02 2.14853e-02 2.14853e-02 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.00029e+00 3.00029e+00 3.00029e+00 3.00029e+00 3.00029e+00 3.00029e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 1.97416e-05
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.57878e-03 2.57878e-03 2.57878e-03 2.57878e-03 2.57878e-03 2.57878e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.57878e-03 2.57878e-03 2.57878e-03 2.57878e-03 2.57878e-03 2.57878e-03 0.00000e+00 4.68516e-02 4.68516e-02 4.68516e-02 4.68516e-02 4.68516e-02 4.68516e-02 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.00258e+00 3.00258e+00 3.00258e+00 3.00258e+00 3.00258e+00 3.00258e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 3.28963e-05
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 7.40678e-03 7.40678e-03 7.40678e-03 7.40678e-03 7.40678e-03 7.40678e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 7.40678e-03 7.40678e-03 7.40678e-03 7.40678e-03 7.40678e-03 7.40678e-03 0.00000e+00 7.65623e-02 7.65623e-02 7.65623e-02 7.65623e-02 7.65623e-02 7.65623e-02 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.00741e+00 3.00741e+00 3.00741e+00 3.00741e+00 3.00741e+00 3.00741e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 4.61035e-05
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.36714e-02 1.36714e-02 1.36714e-02 1.36714e-02 1.36714e-02 1.36714e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.36714e-02 1.36714e-02 1.36714e-02 1.36714e-02 1.36714e-02 1.36714e-02 0.00000e+00 1.04944e-01 1.04944e-01 1.04944e-01 1.04944e-01 1.04944e-01 1.04944e-01 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.01367e+00 3.01367e+00 3.01367e+00 3.01367e+00 3.01367e+00 3.01367e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 5.93511e-05
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.98672e-02 1.98672e-02 1.98672e-02 1.98672e-02 1.98672e-02 1.98672e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.98672e-02 1.98672e-02 1.98672e-02 1.98672e-02 1.98672e-02 1.98672e-02 0.00000e+00 1.26211e-01 1.26211e-01 1.26211e-01 1.26211e-01 1.26211e-01 1.26211e-01 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.01987e+00 3.01987e+00 3.01987e+00 3.01987e+00 3.01987e+00 3.01987e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 7.25676e-05
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.53329e-02 2.53329e-02 2.53329e-02 2.53329e-02 2.53329e-02 2.53329e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.53329e-02 2.53329e-02 2.53329e-02 2.53329e-02 2.53329e-02 2.53329e-02 0.00000e+00 1.41619e-01 1.41619e-01 1.41619e-01 1.41619e-01 1.41619e-01 1.41619e-01 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.02533e+00 3.02533e+00 3.02533e+00 3.02533e+00 3.02533e+00 3.02533e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 8.58209e-05
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.05242e-02 3.05242e-02 3.05242e-02 3.05242e-02 3.05242e-02 3.05242e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.05242e-02 3.05242e-02 3.05242e-02 3.05242e-02 3.05242e-02 3.05242e-02 0.00000e+00 1.54176e-01 1.54176e-01 1.54176e-01 1.54176e-01 1.54176e-01 1.54176e-01 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.03052e+00 3.03052e+00 3.03052e+00 3.03052e+00 3.03052e+00 3.03052e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 9.90410e-05
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.62517e-02 3.62517e-02 3.62517e-02 3.62517e-02 3.62517e-02 3.62517e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.62517e-02 3.62517e-02 3.62517e-02 3.62517e-02 3.62517e-02 3.62517e-02 0.00000e+00 1.64051e-01 1.64051e-01 1.64051e-01 1.64051e-01 1.64051e-01 1.64051e-01 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.03625e+00 3.03625e+00 3.03625e+00 3.03625e+00 3.03625e+00 3.03625e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 1.12300e-04
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 4.27370e-02 4.27370e-02 4.27370e-02 4.27370e-02 4.27370e-02 4.27370e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 4.27370e-02 4.27370e-02 4.27370e-02 4.27370e-02 4.27370e-02 4.27370e-02 0.00000e+00 1.74256e-01 1.74256e-01 1.74256e-01 1.74256e-01 1.74256e-01 1.74256e-01 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.04274e+00 3.04274e+00 3.04274e+00 3.04274e+00 3.04274e+00 3.04274e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 1.25518e-04
1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 4.94757e-02 4.94757e-02 4.94757e-02 4.94757e-02 4.94757e-02 4.94757e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 4.94757e-02 4.94757e-02 4.94757e-02 4.94757e-02 4.94757e-02 4.94757e-02 0.00000e+00 1.84904e-01 1.84904e-01 1.84904e-01 1.84904e-01 1.84904e-01 1.84904e-01 0.00000e+00 657 657 657 657 657 6.57000e+02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.04948e+00 3.04948e+00 3.04948e+00 3.04948e+00 3.04948e+00 3.04948e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 1.38745e-04
